983,157,40,32
982,155,38,34
984,158,40,25
987,156,50,27
985,153,49,38
984,154,53,31
979,151,49,36
982,153,51,35
976,154,55,32
972,152,50,29
973,155,53,28
967,151,52,32
967,154,49,31
969,150,47,33
970,155,44,26
967,156,44,21
966,152,46,31
961,153,48,30
959,153,51,27
964,149,41,32
955,152,49,29
958,151,45,30
948,150,51,35
948,150,56,34
945,152,50,26
950,151,47,31
946,148,54,35
936,150,58,34
940,150,52,33
940,153,47,29
933,149,55,32
937,150,47,33
932,148,51,33
934,149,47,33
933,151,46,27
930,148,45,36
927,153,49,24
927,149,46,30
927,146,51,34
923,150,50,27
921,147,50,32
921,148,46,31
917,152,53,28
914,148,56,34
915,144,50,42
911,151,49,25
909,149,56,33
908,148,51,30
902,148,57,33
904,149,59,32
903,149,54,31
895,146,61,36
903,150,48,28
901,150,45,29
897,149,47,31
890,147,52,32
891,148,52,30
891,148,50,32
892,151,44,27
885,146,53,35
884,148,47,32
885,147,47,33
880,154,47,30
874,147,58,38
874,150,47,30
871,151,58,32
870,146,52,39
871,153,49,25
864,155,49,28
865,148,53,41
856,148,57,34
867,148,45,33
858,153,51,29
861,154,46,27
853,149,53,31
850,150,54,33
855,152,47,33
854,148,44,37
848,153,52,29
845,154,53,28
848,155,46,25
843,150,51,34
836,151,59,34
842,150,52,31
842,153,47,27
835,146,54,39
839,155,49,34
834,152,48,34
830,150,50,35
832,156,48,28
831,152,47,33
827,157,48,25
828,152,49,36
827,159,41,26
822,149,57,37
822,152,52,35
818,157,51,34
821,156,45,31
816,152,50,34
812,157,48,33
808,159,52,25
813,160,39,24
812,158,45,29
816,154,40,37
812,161,41,23
806,160,50,26
806,154,45,36
806,160,45,27
802,163,51,24
802,162,44,29
798,163,49,26
796,164,51,26
801,162,43,26
796,156,46,37
792,161,52,29
793,162,47,27
791,159,54,32
784,164,51,30
786,158,53,29
788,164,52,32
784,164,49,30
781,164,54,35
780,164,50,30
779,164,60,31
778,165,53,31
776,166,48,28
772,164,57,37
774,169,52,23
773,162,56,37
766,162,58,43
764,163,59,36
768,162,54,39
768,172,54,31
772,173,45,20
763,163,61,33
770,168,45,34
763,170,47,30
760,169,54,33
759,168,56,32
753,170,64,29
761,167,51,36
752,172,59,29
755,166,56,37
757,173,44,28
751,172,60,30
753,172,49,32
749,184,53,23
751,174,52,44
745,174,58,30
747,176,52,30
750,176,49,29
747,173,52,36
743,179,55,29
744,178,51,34
740,174,56,35
746,180,46,33
745,183,52,30
740,179,54,35
741,182,48,27
741,184,42,24
736,181,53,34
731,178,56,32
733,181,54,36
732,183,52,30
732,181,51,36
728,182,58,32
734,184,46,32
731,186,48,30
721,184,57,32
726,184,53,32
725,187,56,31
729,188,49,34
727,189,49,34
728,192,46,26
725,196,48,23
723,195,51,22
722,195,52,26
723,191,48,30
717,197,53,24
716,195,51,29
719,194,47,31
718,194,48,30
715,199,52,27
716,199,51,25
712,200,52,27
715,200,51,30
713,202,47,26
711,204,50,28
708,200,53,31
713,203,45,32
716,205,43,26
708,211,46,22
710,204,46,30
710,208,45,27
703,206,55,30
703,210,50,24
705,208,46,28
706,208,47,31
700,211,49,28
702,213,54,26
701,210,48,28
705,211,42,30
704,210,44,37
704,217,36,26
700,211,48,34
696,218,50,24
694,213,50,33
695,219,48,30
695,219,53,24
696,218,45,33
691,219,53,34
687,221,51,29
687,219,54,31
691,220,46,33
692,222,46,29
687,223,52,27
692,225,49,30
682,223,50,32
683,223,52,32
683,223,52,35
683,225,49,30
684,226,47,27
685,225,48,33
680,225,51,33
682,228,51,32
677,227,52,31
682,230,47,27
681,227,50,34
679,226,48,32
678,228,52,30
680,233,43,26
679,228,46,36
678,233,53,30
675,230,46,31
670,229,51,32
670,231,52,36
670,231,50,31
671,230,52,33
670,236,50,31
674,237,48,30
669,235,47,27
672,234,43,31
671,234,47,34
667,235,50,33
669,238,48,32
666,237,55,31
669,236,49,32
669,237,46,34
669,242,43,27
666,238,52,28
664,234,52,38
664,243,48,25
664,240,49,30
657,236,60,40
661,238,54,33
668,244,43,30
664,239,45,35
661,245,56,29
662,241,54,35
659,240,50,32
660,238,48,34
660,243,47,31
661,242,51,35
657,244,51,28
657,246,50,27
656,242,50,34
661,248,46,28
656,246,48,25
659,245,44,30
658,241,46,30
654,239,52,40
652,240,48,38
652,242,50,37
652,246,49,33
652,248,51,31
652,242,48,37
651,246,51,29
651,249,42,31
651,247,48,38
648,246,52,32
654,249,48,30
644,246,55,37
649,247,45,34
648,249,52,31
650,248,44,34
652,248,45,32
646,248,49,37
645,250,50,31
648,248,45,35
646,251,49,34
642,247,53,39
644,252,51,36
644,252,49,30
641,251,50,33
642,252,46,40
644,248,49,35
641,248,54,39
646,248,43,39
643,253,47,35
640,249,52,40
641,255,44,33
639,252,45,39
637,260,49,28
632,256,52,35
640,259,43,33
639,256,46,44
636,255,46,37
637,257,41,36
636,259,50,34
636,259,44,36
635,259,45,40
635,263,48,32
635,264,46,32
640,264,43,34
639,269,1,0
640,269,38,35
631,264,53,36
635,265,48,36
635,265,49,36
633,264,46,39
628,262,50,38
632,267,44,35
628,267,51,36
633,266,43,36
627,270,48,32
631,267,38,41
628,268,45,43
627,272,52,36
629,273,47,35
627,266,46,42
624,271,44,36
628,272,40,40
622,275,58,41
628,275,37,37
629,276,40,32
618,270,58,49
620,273,45,39
623,281,50,34
623,280,42,39
622,276,46,44
620,278,42,41
614,280,53,42
623,283,43,35
617,287,45,34
621,283,47,41
610,285,54,37
618,281,44,45
619,281,41,45
620,282,43,48
617,287,43,40
618,284,42,47
613,287,49,50
613,292,44,40
614,290,47,45
609,295,54,34
615,293,39,44
619,294,37,46
614,301,39,41
615,297,40,45
613,292,43,54
610,297,49,45
613,301,40,43
610,301,49,50
613,297,41,48
606,297,53,53
613,306,40,39
612,309,48,40
607,306,48,47
608,300,46,50
609,302,44,53
609,301,49,55
611,306,41,48
608,307,43,49
606,304,50,55
608,300,48,57
605,308,46,56
608,307,45,56
611,314,37,47
604,319,46,47
606,320,48,46
606,318,40,51
606,322,43,49
607,320,40,52
602,317,45,59
606,323,40,50
603,322,40,54
603,326,42,51
602,328,39,47
603,332,42,49
600,324,47,61
598,333,46,49
600,329,49,60
607,337,37,46
596,337,51,51
603,337,40,51
601,334,41,56
600,339,39,56
595,338,46,54
599,340,43,55
599,340,42,58
600,350,41,50
599,349,39,48
598,350,39,47
592,350,47,53
596,351,42,53
597,355,41,50
596,358,43,48
594,354,48,57
596,361,42,48
596,361,39,52
592,360,43,50
595,370,39,44
593,364,44,53
599,371,34,45
594,369,39,49
591,366,41,52
594,376,40,45
600,378,31,40
596,380,33,48
589,375,47,53
590,376,41,54
597,379,30,52
594,386,35,47
596,380,31,53
587,385,46,51
596,387,33,51
592,387,42,56
593,395,39,48
590,393,40,53
590,389,46,61
596,396,33,52
588,392,41,55
593,398,29,50
592,401,37,55
594,401,32,55
590,405,35,50
590,406,36,52
594,405,28,55
596,408,31,55
591,412,34,52
596,414,28,51
595,421,30,48
591,416,39,52
595,420,30,46
594,417,34,55
590,421,39,52
593,421,30,53
585,420,50,59
588,421,40,56
589,423,38,59
591,430,37,57
591,431,35,52
587,434,38,53
594,435,32,54
593,436,32,53
583,442,45,50
599,441,27,55
596,438,25,57
589,443,37,56
596,456,26,42
589,446,40,60
590,449,36,59
588,452,35,52
589,457,32,48
590,454,37,51
594,461,33,46
591,455,32,55
587,454,39,59
593,461,35,54
593,465,35,54
586,461,43,59
591,460,37,59
593,468,33,54
590,462,39,69
592,471,34,55
590,470,37,56
592,471,41,57
590,467,39,67
589,472,38,63
595,489,29,41
594,480,34,53
587,482,40,49
595,489,33,50
590,492,37,47
590,491,38,59
590,496,37,50
592,496,25,42
591,498,37,49
586,503,38,51
594,510,33,41
593,503,34,44
601,508,26,52
592,508,35,48
593,510,31,49
593,518,35,42
599,520,28,39
604,524,32,34
597,521,32,41
597,519,28,36
597,520,30,43
