742,470,53,66
749,473,45,63
742,472,46,63
745,476,46,59
741,471,52,62
743,474,47,54
744,469,45,57
746,468,48,56
743,471,45,51
747,468,41,57
748,466,42,59
742,461,47,60
735,448,58,71
744,464,43,45
743,463,42,49
747,459,42,55
752,454,34,55
747,457,43,51
744,450,44,55
748,457,42,50
747,452,40,55
745,449,41,53
742,440,43,64
743,446,44,52
745,450,42,45
745,445,43,51
744,440,46,58
746,444,40,49
745,442,40,49
746,440,38,48
746,438,40,49
743,438,38,48
742,437,41,45
747,437,37,45
743,434,43,47
746,427,40,57
745,430,38,48
749,437,34,44
745,432,38,43
744,423,42,54
741,421,41,51
740,422,41,47
745,419,37,54
739,416,43,55
740,419,42,46
740,416,41,51
742,420,37,43
739,415,47,47
741,413,40,50
738,411,42,50
740,413,39,45
739,410,38,50
736,405,45,52
742,407,36,47
741,404,31,50
740,398,39,60
742,404,32,48
742,405,31,45
738,401,38,49
737,399,35,48
735,401,40,45
738,396,37,49
735,398,44,56
738,392,35,60
735,394,37,48
735,393,40,49
738,390,35,47
734,388,37,49
734,392,41,46
738,391,37,45
737,389,35,47
733,386,39,50
732,386,38,46
733,386,37,48
731,386,38,43
728,376,43,59
734,380,37,53
733,379,33,48
733,379,34,45
731,380,37,43
734,375,35,50
729,373,36,48
729,375,34,46
725,374,42,51
722,368,46,59
728,376,38,38
720,367,46,51
725,369,39,44
727,371,40,42
723,362,38,50
726,367,35,43
723,365,38,43
718,360,42,48
720,365,37,40
724,364,29,46
730,365,23,38
727,361,26,40
720,358,37,45
718,352,35,51
718,355,37,51
719,357,36,40
719,358,30,38
720,359,31,38
714,351,39,46
719,351,32,45
718,357,29,33
718,354,36,35
714,345,39,48
708,339,43,53
713,348,35,39
713,349,32,38
709,346,41,43
708,341,39,43
711,345,34,40
713,349,34,36
708,336,36,49
713,349,28,28
705,339,40,44
710,344,38,37
706,337,39,44
712,339,28,36
715,351,26,22
709,334,34,39
703,328,39,48
708,338,32,32
707,335,31,37
706,331,30,39
700,324,37,46
703,330,34,37
698,329,39,37
701,325,34,41
704,331,28,33
700,328,34,36
698,323,33,40
703,326,30,36
699,327,32,33
703,323,27,37
701,324,33,34
699,319,35,40
694,322,42,37
697,317,33,37
694,317,42,41
691,314,41,40
693,318,39,45
693,314,40,41
695,311,37,46
695,320,35,29
692,313,38,41
689,307,44,44
691,313,39,37
691,313,38,35
694,314,35,34
690,313,35,32
688,312,42,40
688,301,43,47
688,305,41,41
687,309,39,38
689,305,32,35
690,307,36,40
687,306,39,36
683,304,44,41
689,307,37,36
692,309,29,29
688,306,37,34
688,299,39,36
692,304,28,32
683,297,35,38
690,304,30,32
691,298,30,44
690,299,29,38
686,296,34,39
688,293,33,43
692,298,28,37
684,295,35,40
689,293,30,40
685,295,34,36
688,295,33,35
686,293,34,41
688,296,30,36
683,291,33,39
689,294,27,36
685,293,30,35
686,292,30,35
684,290,32,36
685,288,29,41
688,291,25,28
681,287,34,39
684,290,29,32
685,286,32,39
683,283,31,41
685,287,27,36
686,287,30,35
681,277,35,43
687,283,28,36
684,284,29,35
681,281,33,37
687,281,27,33
682,284,32,31
680,280,31,35
679,276,37,40
680,280,32,32
684,280,31,32
681,276,33,37
682,279,29,33
679,275,33,38
679,275,31,39
678,277,31,32
679,276,30,35
677,272,34,36
679,273,28,37
676,272,35,36
676,271,30,36
676,271,25,32
678,274,24,30
674,272,30,33
673,268,30,39
672,268,31,35
671,268,30,33
675,270,24,33
667,264,38,40
669,267,28,32
670,265,27,34
669,263,25,34
667,263,32,34
665,265,34,33
666,265,29,30
665,261,30,32
665,263,29,30
666,263,27,29
663,262,31,29
662,262,31,31
663,257,29,32
663,258,31,32
664,259,26,28
662,263,24,26
657,258,33,29
659,258,27,31
657,256,31,32
653,256,34,32
654,253,33,33
660,256,30,31
657,253,31,32
654,250,31,35
658,252,24,28
654,252,29,32
650,247,31,36
649,248,36,36
653,251,25,27
649,247,34,36
654,247,27,34
652,249,29,29
652,247,28,32
648,247,32,32
650,250,32,30
650,249,32,27
650,246,31,30
651,241,28,34
649,243,31,31
646,244,33,31
650,243,23,31
646,241,31,30
646,245,34,27
645,241,30,33
646,239,28,37
646,239,29,31
644,236,31,33
645,236,29,34
647,240,27,30
643,239,30,30
643,236,29,33
642,238,30,28
646,234,27,33
647,235,26,33
645,232,25,36
644,234,27,33
647,237,21,26
643,231,30,28
645,230,26,34
643,234,26,27
641,234,29,29
646,233,23,29
637,228,35,34
641,225,32,37
640,228,32,37
643,230,29,29
643,230,28,31
643,233,27,30
644,231,29,35
644,226,27,30
644,227,26,29
642,230,29,25
644,228,30,30
645,226,26,35
643,230,28,26
645,229,28,29
640,221,27,35
640,225,34,31
647,223,21,32
649,227,24,30
651,227,19,29
648,225,21,32
642,219,32,35
645,222,26,33
643,229,29,27
644,221,24,36
642,228,26,28
643,229,30,24
645,225,25,26
646,221,26,34
645,224,31,29
646,225,25,28
645,224,30,32
642,227,34,27
645,225,24,28
644,224,28,29
646,227,26,30
639,220,35,36
646,222,26,31
649,229,21,23
648,224,28,29
648,225,21,29
642,220,34,32
644,226,27,25
644,222,29,34
642,223,30,30
645,225,27,27
643,222,29,30
645,222,29,31
647,225,24,24
643,222,28,29
642,221,31,30
648,223,23,26
646,225,25,25
646,225,23,23
649,222,26,35
645,221,28,32
648,220,24,31
651,224,22,27
648,222,24,33
649,223,25,26
644,220,31,32
646,219,28,34
652,222,24,30
650,222,22,23
647,219,28,30
646,220,31,31
647,219,31,34
648,225,27,26
647,225,27,25
652,219,20,23
653,221,24,29
649,217,26,34
646,219,30,32
648,217,34,34
648,218,29,35
646,215,35,39
650,221,28,30
647,219,33,32
647,220,35,30
649,220,27,26
647,216,35,35
650,220,28,33
645,218,33,34
648,217,29,33
647,220,34,28
649,222,33,29
648,220,36,33
651,219,30,30
652,221,28,25
646,220,34,28
652,224,31,26
652,221,30,32
653,222,29,26
653,220,29,31
652,212,30,37
651,217,28,33
652,223,30,27
654,222,29,28
657,222,28,32
656,222,30,25
655,219,31,33
656,219,32,35
653,220,35,36
656,220,28,33
658,219,27,31
654,214,33,38
658,223,32,30
661,225,28,32
657,220,29,31
658,219,29,35
655,222,31,29
653,221,38,31
657,223,35,28
661,221,28,34
656,220,36,36
667,226,21,24
665,224,25,28
664,223,25,28
665,227,23,27
664,224,31,29
665,224,25,25
666,223,23,31
665,224,29,24
661,222,35,31
658,221,37,29
664,224,28,32
661,226,35,29
667,226,27,27
664,223,32,29
666,221,32,32
665,224,31,33
666,222,30,32
666,225,32,29
663,225,34,28
669,228,27,29
668,231,28,27
663,223,39,33
669,224,28,32
665,225,33,35
669,229,29,29
671,230,27,28
668,228,29,27
664,228,36,33
673,230,25,29
673,231,27,24
669,232,32,24
671,230,29,25
670,228,30,29
670,228,32,30
670,227,30,30
669,226,35,33
673,225,25,30
671,227,30,30
672,232,26,28
670,232,35,30
670,228,29,27
670,224,30,35
674,228,28,33
673,234,28,30
672,236,30,25
673,233,27,28
673,230,32,33
668,231,36,36
678,238,25,24
673,232,29,32
674,235,29,28
675,234,29,32
676,240,26,24
674,233,33,34
672,235,31,32
673,236,30,32
672,238,34,28
671,233,32,33
672,237,34,30
670,232,33,34
671,233,34,34
674,233,30,36
672,233,34,38
676,235,27,34
677,240,28,29
676,240,29,30
674,240,31,33
676,241,29,27
674,236,32,33
671,238,36,33
674,242,32,29
676,240,29,34
676,240,31,34
674,238,29,31
677,242,26,30
677,242,30,37
677,242,27,32
680,238,25,33
678,241,28,30
675,240,29,35
674,243,30,33
675,241,25,32
670,244,38,28
676,244,26,26
676,243,30,27
673,240,27,34
674,241,25,26
677,242,26,37
671,241,32,34
673,246,29,29
673,244,36,33
675,247,29,27
685,250,19,28
672,244,31,36
675,250,22,27
670,247,33,32
672,247,33,32
671,248,35,36
672,248,31,33
673,250,35,34
671,247,30,36
671,250,30,34
674,254,30,32
671,250,32,35
675,250,23,37
669,249,29,34
673,253,27,26
675,256,20,25
670,252,31,35
677,256,24,27
674,258,27,26
673,253,30,30
671,252,28,33
673,253,22,32
671,254,31,35
670,255,32,38
667,254,34,33
673,260,26,25
670,258,29,27
673,258,26,28
668,254,32,34
668,257,30,27
667,256,33,34
672,261,32,32
668,256,33,38
669,258,31,31
673,259,24,26
672,260,26,36
669,260,29,30
673,262,22,24
671,259,30,35
666,259,36,36
669,261,32,31
671,263,33,31
673,267,31,25
670,262,31,31
671,265,26,25
665,255,33,39
669,260,27,28
665,261,34,32
669,262,25,35
664,261,29,33
666,263,30,30
673,267,22,23
673,263,30,35
669,265,25,31
668,265,29,29
666,263,32,35
669,267,29,31
672,268,32,37
670,270,33,30
669,270,33,29
672,270,23,22
672,265,25,32
662,264,35,34
666,262,33,37
669,263,33,39
664,267,29,32
668,265,34,35
668,268,34,38
672,268,30,36
672,267,25,38
672,272,24,30
673,273,26,29
670,271,26,36
673,274,30,32
673,275,27,34
673,275,23,31
675,278,29,33
673,278,23,25
676,278,25,30
680,276,21,28
676,278,28,33
672,277,27,37
675,278,23,27
674,276,30,37
675,277,28,34
675,281,25,31
675,277,28,38
675,280,27,36
679,283,25,30
677,285,25,30
680,287,24,28
676,282,26,33
676,284,25,31
672,280,27,30
676,283,26,34
676,287,31,30
673,280,33,39
671,282,29,29
677,285,29,37
677,289,30,30
676,286,29,37
674,289,32,35
679,289,27,31
680,288,19,33
674,291,27,32
678,289,34,34
678,288,27,32
677,288,25,34
677,287,31,38
676,287,31,35
674,286,34,42
675,288,34,39
679,290,35,41
681,292,29,30
679,295,27,28
675,289,33,39
679,293,27,31
676,293,32,35
676,293,33,42
673,293,36,41
683,294,29,32
680,294,30,41
678,296,31,31
682,289,32,46
682,298,28,37
679,293,32,33
682,295,25,36
676,289,38,44
681,297,35,38
679,298,30,33
683,297,30,38
684,298,26,37
683,304,27,29
681,303,26,34
684,299,28,36
681,299,35,47
685,301,19,25
681,300,30,26
681,300,30,31
682,299,28,31
681,296,28,33
675,300,36,35
677,296,34,35
677,302,33,31
677,302,35,32
678,300,34,36
680,299,35,35
679,300,32,36
679,301,36,40
683,300,30,36
680,296,36,46
678,304,29,33
682,307,36,40
683,304,27,34
678,304,40,39
678,303,36,43
679,307,36,36
678,302,36,42
678,303,35,41
681,306,36,35
674,301,38,43
680,305,32,35
679,306,36,39
677,306,40,43
679,303,30,39
677,305,31,35
680,306,33,42
680,310,30,32
672,303,41,46
681,309,33,37
680,308,37,43
682,309,35,38
674,306,35,34
676,311,38,38
681,306,29,36
680,306,34,42
681,309,29,44
676,314,33,35
680,311,34,42
679,311,35,40
678,306,32,44
678,312,33,35
676,312,35,38
676,308,37,42
679,310,33,41
679,313,31,36
675,319,33,30
674,311,38,42
681,317,27,31
669,311,42,40
675,312,35,40
675,311,36,38
681,317,29,34
673,318,37,33
676,322,36,31
678,321,31,30
676,314,38,38
676,320,29,30
667,313,41,42
672,318,36,31
678,319,28,33
677,318,36,45
673,319,32,32
673,320,29,40
676,321,34,37
669,313,40,42
670,321,40,35
671,315,37,41
673,316,37,36
678,317,32,46
670,319,36,37
673,323,33,38
671,317,37,43
675,324,33,36
672,318,38,49
674,321,34,42
675,321,32,38
675,319,32,41
673,322,28,31
673,323,32,40
672,323,38,45
668,318,38,43
673,324,32,38
668,318,42,56
676,327,26,33
672,322,32,37
668,323,36,43
672,324,34,40
670,321,35,42
670,322,29,39
669,322,35,42
664,319,41,46
666,325,36,42
665,322,38,41
670,322,30,42
665,324,36,41
667,321,36,43
664,320,40,43
665,328,36,37
668,322,34,43
664,324,39,43
666,321,33,42
667,333,32,30
662,323,42,44
669,332,29,31
666,325,36,37
662,324,37,40
667,331,29,35
664,335,38,27
666,327,32,35
664,325,38,41
667,328,35,35
666,326,38,41
664,326,35,40
662,330,36,32
660,330,39,35
664,328,38,40
665,330,33,33
665,329,37,41
664,329,30,36
663,327,38,38
664,325,32,40
662,328,38,38
664,332,39,37
662,326,40,46
663,327,38,44
666,331,34,42
662,323,40,48
664,326,36,39
663,325,40,43
663,329,41,45
659,328,31,38
664,335,36,36
669,332,29,38
667,333,36,38
663,333,36,40
664,329,42,47
664,329,38,42
671,340,30,38
662,328,39,42
664,328,38,44
666,330,34,40
666,329,39,44
665,335,36,41
665,334,39,41
669,335,35,36
660,331,39,41
668,330,37,43
668,337,35,31
672,338,31,33
669,337,33,38
666,332,39,42
666,336,40,43
672,333,31,43
665,336,36,37
662,335,42,42
669,337,35,48
666,340,40,39
668,343,42,40
665,339,44,43
672,344,34,35
670,340,37,41
670,340,36,38
673,342,35,38
669,341,40,44
667,338,41,45
671,345,36,34
674,345,31,32
670,339,39,42
671,338,35,40
675,348,30,38
676,344,34,32
677,342,34,40
677,344,30,35
672,341,40,41
676,346,29,36
674,346,35,39
666,338,43,48
669,344,42,47
673,348,42,40
676,353,37,33
677,347,35,46
674,351,36,42
675,348,37,49
670,347,46,42
676,352,34,39
677,348,33,47
673,349,40,44
679,355,40,42
677,353,32,36
679,351,37,46
681,358,31,39
675,356,40,42
675,351,30,44
676,354,40,41
680,357,35,36
671,352,43,42
681,357,30,43
674,352,41,42
673,357,38,38
678,355,34,42
677,359,36,37
675,353,43,47
678,358,34,36
678,352,36,49
678,357,34,36
671,358,46,37
674,358,44,40
677,360,38,41
678,361,34,38
680,355,38,46
676,364,38,38
665,353,52,48
677,361,42,42
674,357,42,43
687,366,33,42
681,362,42,47
678,362,34,42
679,363,33,34
672,354,46,50
677,360,45,47
684,363,31,48
679,366,39,45
675,359,45,51
676,363,40,42
680,361,37,45
678,363,41,47
679,367,40,42
681,368,35,43
677,364,40,44
676,364,41,38
675,359,47,55
678,368,42,48
674,366,40,45
676,372,40,41
681,372,38,40
683,373,36,40
678,371,42,42
678,369,39,48
682,370,35,37
681,375,38,38
680,377,35,34
684,375,41,43
681,372,39,46
675,369,46,49
683,377,33,38
678,370,38,51
674,364,50,54
678,375,34,41
679,381,40,37
679,377,40,44
680,379,41,38
680,375,41,45
679,372,36,49
682,377,34,43
674,376,45,53
674,375,48,51
679,379,38,53
679,382,38,43
676,381,45,49
677,378,44,50
677,384,43,47
673,378,52,58
679,381,37,49
680,378,38,54
670,377,48,57
675,382,50,53
676,386,41,44
677,382,43,50
678,378,37,49
675,380,39,49
676,382,38,50
679,383,38,46
681,386,32,40
678,384,38,46
675,382,39,47
672,384,46,49
672,386,46,53
678,393,42,41
673,387,50,51
676,384,43,53
673,389,48,52
676,392,40,53
674,393,43,44
677,393,40,47
673,387,48,56
677,395,43,43
681,391,37,50
673,391,48,53
673,395,45,47
675,395,40,48
676,392,42,55
672,393,47,51
677,398,44,49
673,395,42,48
670,397,48,49
674,403,44,45
674,398,46,47
677,402,42,46
674,394,41,50
678,401,42,54
680,399,43,59
676,394,47,57
672,405,44,44
676,404,39,47
676,398,40,50
671,397,43,54
671,403,40,46
666,397,52,58
667,400,49,59
676,410,39,40
669,398,49,57
674,402,44,46
670,405,44,49
667,410,50,49
667,407,52,57
668,408,50,56
674,411,44,51
673,409,43,49
674,406,43,56
674,411,45,55
674,413,44,53
671,411,44,56
668,407,51,69
673,415,43,46
676,417,42,48
674,416,42,57
673,415,40,50
672,413,43,54
673,419,38,46
675,416,39,53
673,416,43,53
670,416,47,60
675,419,39,52
671,420,41,47
678,418,32,52
670,422,44,49
675,424,43,52
670,421,47,57
672,419,45,61
673,422,41,61
667,418,48,66
671,421,44,60
673,427,43,55
670,427,45,58
671,430,39,51
669,426,42,57
664,422,57,64
669,430,45,56
669,426,49,60
672,430,41,54
666,431,48,55
669,435,46,52
674,436,37,56
672,439,43,55
670,434,47,60
669,434,47,63
669,439,43,51
668,436,44,55
675,443,43,50
675,442,39,50
668,436,43,56
673,441,41,49
669,436,46,58
675,439,44,58
672,443,45,56
680,446,34,49
672,443,43,57
680,446,33,53
672,448,46,52
673,437,53,81
676,450,44,57
677,449,39,61
678,453,38,56
671,447,43,59
670,450,47,59
678,451,42,56
671,452,53,62
679,454,40,61
678,459,49,65
677,461,44,53
669,452,56,64
673,452,49,64
671,447,51,70
676,455,42,61
677,454,49,61
681,460,44,56
682,461,41,54
680,461,45,61
676,461,48,57
677,463,42,62
681,463,49,62
681,465,42,55
677,469,48,54
688,468,34,46
685,472,33,48
680,472,40,47
677,467,48,61
684,472,45,56
684,475,40,48
681,472,43,59
686,475,39,54
679,475,48,55
672,466,50,62
681,467,43,63
678,472,50,59
683,482,43,48
683,482,43,48
690,490,37,46
683,480,54,71
679,480,47,62
679,477,51,64
682,480,44,62
682,480,47,62
688,486,46,62
689,489,38,52
682,481,48,60
691,489,37,51
687,492,48,66
680,489,58,75
689,492,46,68
692,493,40,61
685,495,46,60
680,497,59,69
685,494,47,72
680,487,54,74
685,492,57,74
692,498,46,68
684,488,57,73
688,495,52,73
689,502,56,79
692,508,45,64
691,511,51,59
696,510,37,52
696,510,41,59
694,511,44,60
692,511,44,59
695,513,45,52
693,509,50,64
696,511,45,61
693,516,46,61
698,525,36,48
697,520,48,59
698,518,37,56
695,519,35,48
700,518,34,53
698,526,43,51
