558,377,36,57
557,385,36,47
559,379,35,57
554,376,37,51
558,374,30,52
557,381,35,42
554,373,39,50
559,379,30,45
559,372,34,49
563,374,27,49
560,368,28,48
560,372,29,47
559,370,32,47
557,367,32,48
558,367,31,52
559,368,29,52
558,363,30,50
560,366,30,36
557,368,28,35
561,367,27,42
557,361,32,45
557,351,32,54
562,358,24,49
563,366,24,37
559,361,27,41
556,357,30,42
558,359,31,48
560,359,23,41
559,355,28,42
558,356,28,41
559,353,29,41
561,354,24,42
558,352,28,45
559,352,27,44
559,349,28,42
560,349,22,42
559,344,28,50
559,345,26,46
561,349,26,43
563,349,20,37
558,344,26,44
556,344,29,41
556,340,31,46
559,343,26,41
558,345,25,34
562,349,23,36
561,345,23,39
557,342,26,33
561,341,22,38
558,336,24,39
555,334,27,42
558,339,24,35
559,333,27,45
559,337,26,35
559,332,27,43
561,333,23,39
564,335,20,33
559,331,26,38
560,332,24,40
558,326,24,42
560,334,23,36
560,329,25,38
557,326,26,37
563,330,22,34
558,328,26,37
562,328,19,32
555,325,30,39
560,332,18,33
559,329,25,42
560,327,22,36
562,330,22,27
562,323,25,36
557,323,26,38
556,317,28,44
562,323,19,37
559,326,26,32
562,320,21,39
555,322,28,34
557,320,26,34
560,317,18,40
555,319,27,32
555,316,28,38
559,318,23,36
559,320,23,36
559,314,26,36
557,319,27,32
558,317,22,31
558,315,21,30
562,316,15,32
559,315,28,41
558,314,23,35
559,315,22,36
552,309,30,41
557,310,23,34
557,306,25,42
562,312,22,37
560,313,22,31
560,309,25,42
562,314,23,32
557,310,25,33
557,309,25,36
556,306,28,36
560,308,24,36
563,309,18,35
556,307,27,36
557,307,25,36
558,307,23,34
560,311,18,31
559,305,22,38
560,312,21,30
555,301,30,41
555,305,27,36
557,305,24,34
559,305,21,31
552,304,27,33
557,308,21,25
559,303,22,34
561,304,19,36
556,304,24,30
555,300,24,37
559,305,23,29
558,302,20,32
561,302,16,26
564,305,17,29
557,298,27,40
564,306,16,27
558,301,25,35
558,304,25,35
560,301,22,29
561,306,19,25
558,302,22,35
556,300,27,34
557,301,25,26
561,297,22,36
561,304,24,27
560,297,21,31
562,299,18,29
557,300,27,26
553,291,26,36
553,292,28,33
557,295,26,35
559,299,18,22
563,296,13,26
560,294,19,31
558,293,23,31
559,295,23,31
562,295,19,31
562,293,22,32
558,291,23,33
560,293,19,29
555,287,26,38
562,295,18,27
556,291,27,35
558,288,22,31
560,290,18,33
563,288,16,35
558,284,24,41
560,288,22,34
557,289,23,30
561,285,18,36
558,288,20,34
558,289,23,32
561,289,13,24
560,285,19,32
560,289,20,32
553,286,29,35
561,283,22,39
559,289,18,30
563,290,0,0
560,280,20,36
556,284,19,28
558,281,15,32
557,285,22,35
554,285,23,29
553,282,23,35
557,286,21,25
561,286,17,27
549,277,27,36
554,282,26,27
558,281,25,38
560,283,17,30
557,282,19,31
555,280,21,29
553,281,17,26
555,281,15,31
555,278,21,34
552,278,25,34
557,278,20,30
555,276,22,33
556,277,21,34
553,277,24,34
560,278,16,28
558,277,19,38
558,279,17,26
556,278,25,39
554,277,21,25
553,274,25,33
549,270,31,37
555,273,21,31
556,275,19,29
553,276,20,28
553,279,21,22
555,277,21,28
555,271,18,35
554,269,20,35
551,272,24,30
551,271,24,34
550,268,22,33
554,276,15,23
557,275,20,34
553,274,24,27
552,270,26,31
553,273,22,28
556,272,17,25
550,277,24,21
557,274,17,25
552,270,23,29
554,269,24,32
552,265,25,37
553,270,24,32
552,269,20,30
551,269,28,30
554,269,22,27
550,269,22,27
549,262,25,35
553,271,24,25
550,266,27,34
553,267,24,27
551,263,22,33
551,268,23,28
549,265,25,28
550,270,22,30
552,267,22,30
553,268,25,28
553,263,25,30
554,267,17,25
554,265,24,35
552,269,23,27
557,271,21,28
548,261,26,37
554,269,0,0
556,266,17,29
554,266,17,30
548,265,24,34
551,267,23,29
551,262,23,32
553,267,21,25
549,265,29,27
551,269,23,28
548,264,27,29
550,262,25,30
550,258,26,34
549,258,29,38
552,261,22,32
550,262,26,28
550,262,22,32
551,261,23,33
556,265,18,24
551,260,23,30
557,262,17,28
555,268,17,23
551,261,24,33
549,263,27,27
550,259,24,33
548,255,28,37
546,257,28,34
549,263,24,28
552,256,23,37
553,258,21,34
550,260,25,27
548,259,25,29
554,262,19,28
548,255,28,45
551,261,19,23
554,262,14,23
549,256,21,30
553,261,18,24
552,254,19,32
552,258,19,26
550,256,20,29
553,258,21,32
554,263,18,24
549,255,23,31
548,253,20,28
554,256,16,27
555,257,12,22
551,253,18,32
555,259,13,24
551,257,25,32
551,260,18,26
551,257,18,26
552,257,19,26
552,256,20,28
552,259,15,26
549,257,23,24
548,250,26,35
548,256,21,26
550,261,21,21
545,252,24,27
546,251,27,32
547,252,25,33
548,254,24,28
551,255,18,21
550,252,20,23
548,250,23,30
555,255,16,20
550,253,27,29
546,254,22,23
552,252,22,24
549,251,26,29
554,257,20,16
555,253,20,25
554,249,17,29
551,248,23,28
552,251,21,32
551,254,24,23
553,249,24,32
550,249,28,32
548,247,27,31
548,247,28,30
548,243,33,34
555,246,24,32
554,249,25,35
558,250,19,22
556,251,22,28
556,251,24,25
565,251,16,24
555,242,26,34
561,246,25,30
562,253,15,23
558,251,24,23
561,252,19,22
563,250,17,29
562,251,18,22
556,249,25,27
561,248,21,25
562,249,18,27
566,253,18,24
565,249,16,21
563,249,18,24
563,252,16,18
560,245,19,28
564,250,16,18
563,246,17,25
562,252,22,17
562,245,18,24
562,250,20,21
563,253,20,16
564,244,22,24
563,249,21,21
562,252,22,18
563,251,21,27
