7,461,81,49
6,464,82,44
6,464,83,41
9,463,77,41
5,460,84,46
4,458,85,51
8,462,77,41
5,463,82,42
7,459,84,45
7,464,79,39
3,466,87,37
9,464,79,40
2,460,90,42
5,465,84,37
5,463,82,41
6,465,81,45
3,460,83,46
2,460,88,46
6,458,81,47
5,461,82,44
6,461,81,43
1,461,88,45
6,459,79,48
6,460,87,43
3,460,86,45
1,459,87,48
9,464,77,44
7,463,82,40
6,463,81,40
6,465,80,40
5,466,83,41
4,463,82,40
6,462,80,45
5,463,85,41
6,463,80,43
8,461,82,46
4,460,83,47
5,460,88,46
7,461,79,46
3,459,87,47
6,459,83,44
11,458,81,47
6,459,85,50
6,462,83,47
4,456,83,51
2,459,94,44
5,463,86,41
5,454,97,54
8,458,78,44
9,463,86,42
4,463,87,44
5,461,87,46
2,462,87,47
3,461,90,47
5,459,86,48
6,461,84,45
3,463,87,43
5,463,81,41
8,459,83,49
5,460,90,47
5,462,86,42
8,460,80,47
5,463,91,42
7,462,85,43
2,459,90,50
2,460,87,45
9,467,76,36
6,463,84,48
4,466,89,40
6,461,80,45
4,462,90,44
7,467,83,36
8,463,84,38
5,467,83,36
7,466,82,36
10,463,76,43
3,465,82,43
3,465,89,41
7,463,80,43
3,464,89,43
10,461,86,48
7,467,86,34
6,464,80,43
2,464,95,44
5,462,81,42
6,460,83,46
3,458,90,52
5,458,81,49
6,459,83,43
10,459,82,45
6,459,78,50
2,462,94,42
5,459,92,46
8,464,85,39
6,462,79,47
6,462,88,43
7,460,82,47
8,461,83,48
5,464,85,41
7,467,83,37
9,464,87,49
8,462,90,42
6,462,85,41
10,461,82,46
10,466,83,43
7,470,82,39
9,462,82,43
7,456,89,49
8,463,81,37
9,467,89,40
3,463,92,44
1,458,101,51
9,462,86,44
11,463,82,41
3,464,89,39
4,461,84,41
10,457,80,43
3,459,88,39
11,453,97,51
10,459,79,37
3,454,89,45
5,454,92,40
11,450,79,45
5,448,89,44
10,449,84,41
9,442,87,51
9,443,83,40
14,443,77,41
8,441,81,39
8,437,85,48
9,437,91,42
7,434,83,45
9,433,85,42
8,430,82,41
6,427,89,42
7,429,87,42
4,420,91,44
8,423,87,42
8,419,86,44
9,418,87,43
7,416,89,39
10,409,87,47
11,409,86,41
11,407,83,41
7,405,91,38
10,404,90,36
10,400,84,43
9,394,85,45
10,393,87,44
7,390,95,47
15,391,79,40
10,387,92,46
8,379,93,48
11,378,84,47
10,379,93,43
15,375,85,47
16,374,86,44
11,373,91,40
12,366,88,47
15,363,88,47
19,362,82,44
17,361,85,47
15,356,91,50
12,354,92,50
22,353,83,45
27,349,74,48
27,348,77,44
21,345,85,42
27,339,88,59
24,336,97,54
35,341,67,43
24,333,81,51
24,332,87,46
27,330,84,43
28,325,81,46
25,323,88,41
25,320,91,49
29,317,80,44
26,310,90,51
32,313,82,47
33,308,83,45
31,305,86,49
31,304,87,44
30,300,87,47
37,301,82,45
36,295,83,49
37,293,80,49
41,290,80,47
39,287,83,50
36,289,93,49
40,288,79,41
47,286,73,42
51,281,74,47
39,274,94,64
44,271,83,55
44,264,82,56
49,268,80,57
52,270,77,50
53,266,85,49
50,263,92,59
49,265,85,49
48,261,85,51
52,257,84,51
50,252,84,55
52,253,88,51
53,248,87,61
56,251,87,51
51,245,87,54
55,244,83,52
64,243,80,55
59,236,87,60
65,234,78,64
65,243,88,47
75,233,69,57
70,237,76,49
74,230,73,60
67,225,84,59
68,219,94,68
69,220,80,63
78,221,79,61
74,223,81,62
76,220,80,61
77,218,85,60
73,210,86,65
81,214,78,60
78,202,76,68
85,208,78,65
84,204,81,67
77,203,87,64
88,204,76,58
88,204,77,59
97,197,71,63
93,200,78,58
95,197,80,62
101,200,71,58
98,197,75,55
100,193,76,62
96,190,81,60
101,189,83,62
103,189,71,62
105,185,76,63
105,180,72,65
107,183,75,63
103,179,83,66
105,174,78,68
106,177,78,60
104,179,83,58
106,171,85,69
109,164,79,72
112,164,79,73
111,166,82,71
117,168,76,64
119,160,77,77
122,163,73,67
129,165,66,64
122,160,73,64
132,160,65,65
127,159,74,64
122,157,86,66
128,156,72,67
130,157,76,69
127,151,82,72
137,153,72,68
132,151,74,69
133,146,76,74
134,147,78,64
139,151,73,66
140,147,72,66
142,144,77,71
144,145,68,70
146,137,75,76
154,142,60,67
151,144,66,66
150,138,69,73
149,130,70,82
157,136,64,72
154,136,68,70
157,131,68,77
161,127,66,78
165,133,60,69
158,137,73,65
165,131,66,75
164,135,64,68
162,120,69,82
168,130,66,68
166,124,67,74
170,128,67,69
171,128,66,71
171,126,68,71
172,126,68,67
178,121,65,74
175,114,69,78
179,122,62,70
178,119,71,77
181,124,69,72
184,119,61,72
183,121,67,74
184,121,69,73
188,114,62,76
190,118,64,74
189,118,65,70
184,115,77,73
184,117,70,75
185,117,69,73
194,122,69,65
192,115,69,68
191,112,75,76
199,110,59,85
202,112,60,72
192,112,69,73
205,111,59,80
213,111,58,79
198,106,71,80
210,107,55,76
210,114,53,71
200,108,67,74
215,102,58,81
210,108,60,74
217,107,56,70
216,112,64,66
220,105,50,74
210,101,64,77
223,104,53,77
220,99,54,76
218,101,61,77
222,104,55,73
226,99,53,79
225,102,56,74
227,98,56,82
233,99,43,81
221,98,68,75
233,97,53,78
231,92,54,79
225,87,64,84
231,88,57,83
238,98,50,66
241,95,48,76
240,97,55,75
240,98,59,76
239,82,57,88
242,93,54,77
245,87,52,79
246,83,60,85
247,84,51,80
249,89,47,74
252,85,51,77
251,87,50,73
254,84,49,76
255,82,48,79
258,84,43,77
258,88,47,75
259,91,44,64
258,89,52,70
258,82,53,72
265,80,46,73
267,81,42,75
260,80,53,75
265,78,51,78
265,80,48,74
268,84,46,72
264,78,55,75
266,76,52,76
269,74,46,80
269,75,52,81
271,71,50,81
270,72,54,81
272,70,48,79
276,73,45,79
274,72,50,76
275,63,45,87
275,69,49,76
280,72,45,76
277,70,53,74
280,71,51,72
279,67,54,76
280,63,52,79
283,60,46,80
279,62,48,80
283,65,51,75
288,63,48,79
288,64,49,73
292,66,45,75
296,54,40,87
299,64,40,74
294,62,47,78
292,58,44,80
296,57,44,83
300,61,41,80
304,60,34,76
303,54,41,79
300,55,44,77
300,50,44,83
295,56,51,72
305,53,38,80
303,47,50,88
