504,279,58,88
500,277,58,92
500,275,66,92
502,271,62,100
506,277,54,82
504,269,62,100
496,271,74,100
494,273,70,96
502,275,60,86
498,265,66,108
498,271,66,88
500,273,62,86
502,275,60,88
496,269,74,100
502,269,64,90
504,273,56,76
494,265,78,100
496,267,76,92
492,265,78,98
500,267,62,84
502,263,60,92
498,271,68,84
496,269,76,92
506,265,74,102
494,267,72,94
496,267,72,94
494,273,72,82
494,265,74,104
496,265,72,96
494,269,80,98
496,273,72,96
498,275,74,92
498,277,68,94
502,279,62,94
488,279,82,102
494,289,74,90
500,289,66,94
490,295,80,98
500,297,68,92
498,303,68,92
494,299,70,92
496,307,74,96
490,309,76,98
496,313,72,90
494,315,74,90
490,319,76,90
496,327,72,86
494,325,78,94
494,329,72,92
494,337,72,92
-216,337,710,158
496,341,72,94
496,341,66,96
500,349,64,88
498,351,72,94
494,353,72,94
498,363,64,78
492,371,74,78
492,369,76,88
490,363,80,98
494,371,76,92
492,371,72,96
496,373,74,94
494,379,72,100
496,381,70,92
496,379,72,96
494,385,66,90
496,379,62,92
498,383,64,92
492,383,72,88
496,381,68,90
494,377,70,92
494,381,76,96
498,379,68,94
494,377,70,96
498,377,66,96
494,385,72,82
496,377,74,100
494,377,74,90
492,379,72,96
494,377,70,92
490,379,74,96
498,379,66,88
494,381,66,88
494,381,66,88
496,379,70,92
494,379,74,92
498,375,70,102
494,381,70,88
498,377,68,94
492,381,70,80
496,379,70,86
496,379,74,94
494,379,70,84
494,379,72,86
502,379,62,86
492,377,74,92
492,377,72,86
504,379,58,92
490,369,72,110
488,379,76,90
490,383,70,94
500,375,62,98
502,379,60,96
490,385,74,96
492,377,64,94
492,385,70,90
496,379,60,88
498,387,58,88
494,379,68,96
490,385,68,94
492,387,68,90
494,383,68,92
490,387,70,94
488,389,80,90
492,377,70,104
490,385,72,96
492,387,66,92
500,387,52,92
486,395,74,78
490,387,70,92
490,389,68,90
488,377,62,114
496,391,72,86
494,395,58,86
494,397,64,84
494,393,62,90
488,397,68,82
496,397,62,84
490,399,66,78
488,393,80,88
488,397,66,84
490,399,68,88
494,393,60,90
492,397,62,80
492,399,68,90
488,395,66,88
492,397,68,90
496,395,62,90
496,397,60,92
488,399,72,82
488,391,68,92
488,397,68,88
492,403,64,76
492,393,68,88
486,387,76,100
492,399,72,80
490,389,68,94
492,389,62,92
492,391,60,88
488,395,74,84
490,395,70,84
492,391,66,82
492,383,60,90
486,391,68,78
490,383,68,92
492,385,60,88
492,387,60,82
490,393,60,72
490,385,62,82
498,385,54,80
490,383,60,84
490,381,66,80
