842,359,69,60
839,356,70,64
844,353,59,63
834,355,69,61
838,352,67,67
835,354,65,61
839,356,61,60
834,353,68,62
831,348,67,64
832,352,65,62
833,348,65,58
828,349,68,61
833,346,63,62
828,349,67,58
830,344,60,66
828,346,66,58
828,345,61,59
826,341,61,59
827,342,61,58
823,337,62,63
826,339,61,60
823,340,62,56
822,345,59,52
816,340,64,54
824,334,56,60
825,340,54,55
821,334,60,58
821,337,62,56
818,337,61,52
819,336,59,55
821,333,58,55
818,333,55,56
820,331,54,55
817,331,56,55
811,333,65,51
814,331,60,53
815,329,60,54
817,329,53,56
813,326,58,53
812,326,57,54
814,326,56,54
809,326,56,54
810,325,54,54
808,325,61,52
809,324,53,53
807,322,55,52
805,320,59,55
807,322,57,53
805,322,55,53
805,319,56,56
807,320,54,52
801,315,56,56
800,320,57,52
797,318,55,50
800,317,54,50
798,314,55,55
799,314,50,49
800,315,50,51
798,315,50,48
796,314,51,50
794,315,56,52
797,317,50,41
797,313,50,46
795,311,50,50
796,312,49,48
795,310,55,46
793,310,51,50
794,308,52,48
791,311,53,47
794,307,51,49
790,308,52,49
790,308,49,46
788,307,54,47
789,308,51,47
785,303,53,48
787,305,55,47
786,301,49,51
783,306,52,44
781,299,54,49
784,301,48,49
784,302,47,46
783,298,50,50
779,296,53,50
780,298,49,50
779,298,52,48
779,297,50,49
777,297,50,47
778,295,47,50
777,300,50,44
775,296,49,46
776,296,47,47
772,292,50,51
772,294,52,46
774,291,45,51
772,295,48,41
772,294,48,42
773,293,44,44
770,291,50,46
774,290,42,45
770,293,45,40
770,291,45,45
772,290,42,45
770,289,45,44
770,290,45,42
768,286,47,48
767,288,47,41
765,290,47,41
765,286,48,48
766,285,45,48
764,288,48,43
762,286,50,45
765,285,46,45
763,284,48,49
766,286,40,43
764,284,43,45
760,285,47,41
766,285,45,44
760,288,45,39
761,285,43,38
764,281,38,41
759,282,43,45
761,280,43,44
761,283,40,40
759,281,44,40
760,280,40,40
759,284,42,35
762,280,39,41
755,280,44,44
760,280,39,41
758,281,42,41
756,281,44,37
758,278,39,43
756,274,43,49
759,278,39,41
756,277,39,40
752,275,41,41
