757,406,48,64
760,410,44,60
756,407,50,60
756,406,49,62
758,406,50,60
755,401,53,63
758,400,50,70
755,406,48,56
754,407,56,54
754,404,53,61
756,400,46,62
757,397,43,63
756,401,48,66
754,400,51,65
756,402,39,55
755,399,49,65
754,400,49,62
758,403,45,62
747,394,55,72
752,399,49,57
753,399,47,59
746,406,57,50
752,398,48,64
752,393,49,66
747,394,54,64
751,395,47,61
746,393,51,65
750,399,49,54
741,396,57,55
753,398,44,58
744,392,54,65
746,392,50,60
747,391,50,62
742,395,58,60
742,390,55,64
745,390,52,65
742,388,52,61
746,387,49,64
746,392,50,66
744,386,50,64
742,391,54,61
739,384,56,69
745,384,53,66
744,387,52,63
742,385,52,70
741,387,48,63
738,392,60,63
744,386,54,65
741,388,51,60
742,386,53,63
747,392,44,52
744,387,53,64
744,385,46,66
738,390,56,65
739,389,55,64
741,384,46,64
739,388,47,61
736,385,55,61
736,385,55,61
743,386,48,64
732,383,56,67
736,383,52,64
742,391,44,53
740,386,49,64
735,385,55,65
741,391,45,55
738,384,51,62
737,386,55,60
739,386,47,59
739,386,46,60
737,385,49,62
739,387,48,64
738,387,49,56
740,390,0,0
737,384,50,64
737,385,50,60
733,376,55,67
735,383,52,61
738,384,49,61
734,381,56,63
734,380,52,65
737,382,50,61
740,382,45,61
740,382,46,58
738,378,48,61
732,372,52,71
726,368,62,77
737,381,57,69
739,377,50,64
743,381,42,55
742,385,43,58
736,379,47,60
730,373,57,66
735,377,54,57
740,382,49,51
738,380,48,53
738,374,47,59
738,370,43,60
744,379,42,57
735,374,51,58
738,372,49,62
740,378,45,51
734,375,50,55
736,373,54,60
737,369,50,56
734,368,53,64
735,365,51,62
735,365,53,59
739,369,47,53
735,364,55,58
735,366,50,53
736,365,42,53
739,366,50,56
737,362,55,57
737,364,50,57
742,361,42,56
738,362,51,54
744,363,39,50
735,357,58,65
737,358,46,54
738,355,53,63
731,354,62,65
735,356,48,61
736,358,48,51
740,358,48,49
735,361,54,59
736,351,51,66
734,351,51,60
734,354,50,63
731,353,63,56
735,355,54,56
730,354,58,58
733,349,56,62
736,352,52,66
735,354,50,56
729,356,53,53
731,352,51,58
729,343,60,72
730,349,54,68
731,352,50,54
733,355,52,50
728,352,54,51
728,351,56,62
732,355,50,58
726,354,66,60
726,348,56,68
731,346,45,67
730,345,49,60
728,351,47,57
730,350,46,54
726,348,49,62
730,354,50,58
727,348,50,55
724,350,53,55
730,353,41,60
723,352,55,50
730,350,45,56
728,348,46,58
726,350,48,59
722,349,51,54
722,342,53,64
721,345,58,64
